,gdd,pmm,tmax,tmean,tmin,elevation,exposure,slope,ndvi,ndwi,reci
2022-07-19,18.815716,0.0,36.24328,28.990831,21.391657,234.68951,117.24225,13.417278,0.2894286513328552,-0.20523971319198608,0.8205177187919617
2022-07-20,18.955715,0.0,37.202995,29.369993,20.70702,234.68951,117.24225,13.417278,0.29354313015937805,-0.21535155177116394,0.8366994857788086
2022-07-21,19.735714,0.0,38.26519,29.880764,21.205133,234.68951,117.24225,13.417278,0.2953096330165863,-0.20393376052379608,0.844091534614563
2022-07-22,20.502857,0.04639855,38.573097,31.75553,22.435364,234.68951,117.24225,13.417278,0.2763955295085907,-0.19310598075389862,0.7697768211364746
2022-07-23,15.667143,7.7307897,30.921146,25.755856,20.41134,234.68951,117.24225,13.417278,,,
2022-07-24,16.704285,0.0,35.631115,26.450804,17.776018,234.68951,117.24225,13.417278,0.30401360988616943,-0.201690211892128,0.8814132213592529
2022-07-25,19.179998,13.053103,38.45288,28.505188,19.904661,234.68951,117.24225,13.417278,0.30098360776901245,-0.20719239115715027,0.8694590926170349
2022-07-26,15.802856,3.8997693,32.42751,25.090704,19.17668,234.68951,117.24225,13.417278,0.314238578081131,-0.21856163442134857,0.9310576319694519
2022-07-27,15.802856,3.8997693,32.42751,25.090704,19.17668,234.68951,117.24225,13.417278,0.314238578081131,-0.21856163442134857,0.9310576319694519
2022-07-28,14.58,10.24138,31.599138,24.186789,17.56152,234.68951,117.24225,13.417278,,,
2022-07-29,13.131429,23.98276,29.629177,22.358349,16.635305,234.68951,117.24225,13.417278,0.3686736226081848,-0.25396963953971863,1.186802625656128
2022-07-30,14.482857,2.7803218,31.866314,23.88856,17.099241,234.68951,117.24225,13.417278,0.3806345760822296,-0.2429390847682953,1.2478517293930054
2022-07-31,14.382856,0.0,32.822426,23.760101,15.941049,234.68951,117.24225,13.417278,0.36345428228378296,-0.22839699685573578,1.1621339321136475
2022-08-01,15.562857,3.1210263,34.662,25.692242,16.464766,234.68951,117.24225,13.417278,0.4016793668270111,-0.26234814524650574,1.3689045906066895
2022-08-02,15.105715,4.4804335,32.209248,23.819502,18.007444,234.68951,117.24225,13.417278,0.4222082197666168,-0.26339563727378845,1.4948232173919678
2022-08-03,15.322859,0.0,33.28744,25.19343,17.360273,234.68951,117.24225,13.417278,0.4464981257915497,-0.2799616754055023,1.651953101158142
2022-08-04,17.322857,0.0,34.67681,27.252039,19.969046,234.68951,117.24225,13.417278,0.43278297781944275,-0.26043280959129333,1.5650653839111328
2022-08-05,18.369999,2.3556383,36.04799,27.393188,20.694641,234.68951,117.24225,13.417278,0.42879703640937805,-0.26182106137275696,1.5382674932479858
2022-08-06,14.702857,7.897514,29.952816,23.044495,19.454817,234.68951,117.24225,13.417278,,,
2022-08-07,11.09143,0.2826786,23.310175,21.698696,18.875935,234.68951,117.24225,13.417278,-0.1085594892501831,0.19848445057868958,-0.19574704766273499
2022-08-08,14.752858,0.0,32.49894,24.515919,17.001444,234.68951,117.24225,13.417278,0.38220635056495667,-0.20040424168109894,1.2596631050109863
2022-08-09,15.787143,0.0,33.96685,25.222578,17.608047,234.68951,117.24225,13.417278,,,
2022-08-10,15.570001,0.039932813,32.22066,25.978476,18.915363,234.68951,117.24225,13.417278,,,
2022-08-11,15.754286,0.21282277,31.54422,25.556894,19.96348,234.68951,117.24225,13.417278,0.4174974262714386,-0.2718929052352905,1.4943314790725708
2022-08-12,12.058572,3.8455694,28.498371,22.067152,15.618685,234.68951,117.24225,13.417278,0.28519773483276367,-0.1537700891494751,0.8138111233711243
2022-08-13,10.707143,0.0,29.64689,20.153265,11.766143,234.68951,117.24225,13.417278,0.36390408873558044,-0.16365665197372437,1.1594074964523315
2022-08-14,12.522858,0.0,30.5805,22.420292,14.46237,234.68951,117.24225,13.417278,0.47864633798599243,-0.3025403618812561,1.8926647901535034
2022-08-15,14.807144,2.1101978,31.670807,24.295551,17.942522,234.68951,117.24225,13.417278,0.4379384219646454,-0.2630808353424072,1.605105996131897
2022-08-16,14.185715,0.07597991,32.12556,24.067442,16.247301,234.68951,117.24225,13.417278,,,
2022-08-17,14.454285,0.028553218,30.202776,25.310743,18.702597,234.68951,117.24225,13.417278,0.18793296813964844,-0.05491400882601738,0.46457159519195557
2022-08-18,10.564285,11.927701,23.332703,20.197231,17.795954,234.68951,117.24225,13.417278,,,
2022-08-19,12.547143,3.6616664,27.356152,21.34135,17.734308,234.68951,117.24225,13.417278,,,
2022-08-20,14.214286,0.0,31.267973,24.160793,17.160805,234.68951,117.24225,13.417278,,,
2022-08-21,14.082857,0.0,32.88053,24.557882,15.283854,234.68951,117.24225,13.417278,,,
2022-08-22,13.345714,0.0,32.37128,23.754063,14.316375,234.68951,117.24225,13.417278,0.5177562832832336,-0.3385733664035797,2.2127556800842285
2022-08-23,14.065714,0.0,33.620445,23.944138,14.513046,234.68951,117.24225,13.417278,0.4948338270187378,-0.3197675347328186,2.0250325202941895
2022-08-24,13.40857,0.0,32.901386,23.67953,13.919296,234.68951,117.24225,13.417278,,,
2022-08-25,15.734285,1.1174872,33.914185,25.118303,17.553333,234.68951,117.24225,13.417278,0.47559139132499695,-0.3017685115337372,1.8635541200637817
2022-08-26,15.944285,4.0851274,33.97877,25.267675,17.911066,234.68951,117.24225,13.417278,0.4691798686981201,-0.2962053716182709,1.8142409324645996
2022-08-27,11.24857,5.8673677,25.578615,20.430347,16.915953,234.68951,117.24225,13.417278,,,
2022-08-28,14.2157135,4.958525,31.25658,22.560383,17.171543,234.68951,117.24225,13.417278,0.4797806441783905,-0.298819363117218,1.9022822380065918
2022-08-29,14.928572,0.26547173,32.037598,24.50699,17.818396,234.68951,117.24225,13.417278,0.4297241270542145,-0.2613911032676697,1.537691354751587
2022-08-30,14.705714,11.76158,30.366522,24.247503,19.049185,234.68951,117.24225,13.417278,0.4168334901332855,-0.2509132921695709,1.455846905708313
2022-08-31,12.435715,5.127193,27.34699,20.962646,17.527712,234.68951,117.24225,13.417278,0.38864585757255554,-0.23210759460926056,1.2895575761795044
2022-09-01,12.172858,0.35092682,29.642078,21.359446,14.701065,234.68951,117.24225,13.417278,0.3768501281738281,-0.24596542119979858,1.2267122268676758
2022-09-02,12.395715,0.0,26.76115,21.40685,18.0292,234.68951,117.24225,13.417278,,,
2022-09-03,11.214286,0.58056176,25.254704,20.879848,17.173977,234.68951,117.24225,13.417278,,,
2022-09-04,11.728571,0.8027425,28.939957,20.984442,14.517755,234.68951,117.24225,13.417278,0.40776747465133667,-0.2612999975681305,1.4005039930343628
2022-09-05,13.057142,0.20297457,29.092985,21.646788,17.023493,234.68951,117.24225,13.417278,0.20146676898002625,0.008161311969161034,0.5112525820732117
2022-09-06,14.198571,5.8305087,30.859928,22.914028,17.543798,234.68951,117.24225,13.417278,0.33271726965904236,-0.17272929847240448,1.008283019065857
2022-09-07,12.782858,6.075561,27.795261,21.97709,17.769209,234.68951,117.24225,13.417278,0.3964766263961792,-0.22987012565135956,1.3288501501083374
2022-09-08,11.212857,17.415323,24.925125,20.312794,17.503653,234.68951,117.24225,13.417278,0.15432129800319672,0.04342160001397133,0.37244072556495667
2022-09-09,9.56143,10.355932,23.185877,18.574713,15.939813,234.68951,117.24225,13.417278,,,
2022-09-10,8.515715,0.40031797,24.280622,17.294004,12.751281,234.68951,117.24225,13.417278,0.44623464345932007,-0.25368791818618774,1.63955557346344
2022-09-11,9.862857,0.0,27.902481,18.615833,11.825637,234.68951,117.24225,13.417278,0.47558993101119995,-0.2827973961830139,1.8444125652313232
2022-09-12,8.347142,0.0,25.611176,18.0778,11.082314,234.68951,117.24225,13.417278,0.50338214635849,-0.2857778072357178,2.0764431953430176
2022-09-13,11.007143,0.0,27.437204,20.397015,14.576785,234.68951,117.24225,13.417278,0.5151786208152771,-0.30530986189842224,2.166064739227295
2022-09-14,11.11857,0.14640819,24.302856,21.668552,17.935349,234.68951,117.24225,13.417278,-0.07335338741540909,0.15226130187511444,-0.13646279275417328
2022-09-15,12.712857,8.76192,27.930632,21.216608,17.495907,234.68951,117.24225,13.417278,0.4902983605861664,-0.2970396876335144,1.9549866914749146
2022-09-16,11.882857,1.7583574,27.798964,20.970507,15.967115,234.68951,117.24225,13.417278,0.557447075843811,-0.3432632088661194,2.5709381103515625
2022-09-17,6.338571,4.5890284,21.093252,16.982311,11.585055,234.68951,117.24225,13.417278,0.527858316898346,-0.3188455104827881,2.2810792922973633
2022-09-18,5.837143,0.016856348,23.446222,15.05263,8.2276535,234.68951,117.24225,13.417278,0.5555880665779114,-0.3280906081199646,2.547339677810669
2022-09-19,5.8199997,0.034057632,24.034946,16.370562,7.601901,234.68951,117.24225,13.417278,0.5728344917297363,-0.3569450378417969,2.740067481994629
2022-09-20,5.511429,0.0,23.818768,14.498305,7.203996,234.68951,117.24225,13.417278,0.5770605802536011,-0.35488876700401306,2.7914130687713623
2022-09-21,4.2642856,0.0,22.418245,14.529161,6.1104255,234.68951,117.24225,13.417278,0.5906359553337097,-0.36770644783973694,2.960944652557373
2022-09-22,6.058572,0.0,22.112843,14.374696,10.000771,234.68951,117.24225,13.417278,0.5694355964660645,-0.3361673653125763,2.7007803916931152
2022-09-23,5.172857,0.0,20.645916,14.641837,9.701356,234.68951,117.24225,13.417278,0.5558422207832336,-0.33253973722457886,2.546487808227539
2022-09-24,4.512857,0.06672521,17.121843,14.325217,11.906501,234.68951,117.24225,13.417278,,,
2022-09-25,6.365714,7.974,20.65433,15.566932,12.07709,234.68951,117.24225,13.417278,0.5163449645042419,-0.32319948077201843,2.163435697555542
2022-09-26,5.512857,2.4859538,21.405888,15.108363,9.621153,234.68951,117.24225,13.417278,0.5567898750305176,-0.3535892367362976,2.55405592918396
2022-09-27,5.0985713,0.64712006,20.657297,15.077738,9.537494,234.68951,117.24225,13.417278,,,
2022-09-28,1.5114286,0.004603177,15.94494,11.648117,7.0758977,234.68951,117.24225,13.417278,,,
2022-09-29,5.421429,11.161757,19.215515,14.20463,11.625528,234.68951,117.24225,13.417278,,,
2022-09-30,3.722857,2.0278466,16.29616,13.165351,11.150206,234.68951,117.24225,13.417278,,,
2022-10-01,5.074286,0.0,18.626581,14.350255,11.519715,234.68951,117.24225,13.417278,,,
2022-10-02,6.3199997,0.0,22.668533,14.870845,9.971338,234.68951,117.24225,13.417278,0.4867878258228302,-0.2827366292476654,1.91832435131073
2022-10-03,8.428572,0.0,26.728964,15.854476,10.130217,234.68951,117.24225,13.417278,0.4893198013305664,-0.29114460945129395,1.939115047454834
2022-10-04,2.1942856,0.0,18.333267,12.190176,6.0546494,234.68951,117.24225,13.417278,0.05210621654987335,0.06616564095020294,0.11077079176902771
2022-10-05,3.7471428,0.0,21.597692,13.247886,5.895466,234.68951,117.24225,13.417278,0.4327932894229889,-0.2592098116874695,1.5374380350112915
2022-10-06,3.7471428,0.0,21.597692,13.247886,5.895466,234.68951,117.24225,13.417278,0.4327932894229889,-0.2592098116874695,1.5374380350112915
2022-10-07,6.1042857,0.0,23.590322,14.303533,8.61782,234.68951,117.24225,13.417278,0.4007895886898041,-0.23280853033065796,1.3521618843078613
2022-10-08,5.2742853,0.008980416,22.036215,14.93291,8.512607,234.68951,117.24225,13.417278,0.36208292841911316,-0.19994109869003296,1.1439987421035767
2022-10-09,5.431428,1.017679,18.565184,15.608276,12.297286,234.68951,117.24225,13.417278,,,
2022-10-10,6.547143,0.0,21.659025,15.28408,11.434021,234.68951,117.24225,13.417278,,,
2022-10-11,6.147143,0.06506644,22.736725,15.020217,9.554391,234.68951,117.24225,13.417278,0.2842632532119751,-0.14043399691581726,0.7979120016098022
2022-10-12,6.818572,0.29638427,22.685741,15.480266,10.951669,234.68951,117.24225,13.417278,0.32560694217681885,-0.18519659340381622,0.9720714092254639
2022-10-13,6.187143,0.0612068,21.629179,16.417753,10.7443075,234.68951,117.24225,13.417278,0.15673714876174927,-0.0511731319129467,0.3733135759830475
2022-10-14,6.225714,0.24248329,21.089453,15.854751,11.358428,234.68951,117.24225,13.417278,0.15051904320716858,-0.03180881589651108,0.35562029480934143
2022-10-15,6.4900002,0.0,20.205996,16.009062,12.776969,234.68951,117.24225,13.417278,,,
2022-10-16,8.005714,0.0,23.233698,17.476185,12.775737,234.68951,117.24225,13.417278,0.2838886082172394,-0.13490460813045502,0.7956908345222473
2022-10-17,6.4057145,0.0,22.202536,15.625046,10.609896,234.68951,117.24225,13.417278,0.2843569815158844,-0.1418270468711853,0.7978483438491821
2022-10-18,5.7842855,0.0,21.704662,14.245915,9.862517,234.68951,117.24225,13.417278,0.3101198375225067,-0.17328329384326935,0.9040194153785706
2022-10-19,5.8514285,0.0,23.341436,14.101646,8.363958,234.68951,117.24225,13.417278,0.28265756368637085,-0.15433883666992188,0.7931572198867798
2022-10-20,4.217143,0.0,20.118896,13.479363,8.316267,234.68951,117.24225,13.417278,0.06042959913611412,0.06572744250297546,0.12918005883693695
2022-10-21,4.265714,0.6223306,17.225956,14.366777,11.307344,234.68951,117.24225,13.417278,,,
2022-10-22,4.11,22.789383,17.537252,14.175978,10.681867,234.68951,117.24225,13.417278,,,
2022-10-23,2.6614285,0.0,15.968833,12.964324,9.357722,234.68951,117.24225,13.417278,,,
2022-10-24,5.2714286,25.676346,18.208263,15.005021,12.33345,234.68951,117.24225,13.417278,,,
2022-10-25,5.825714,1.9274261,20.077747,15.09613,11.572481,234.68951,117.24225,13.417278,0.28444352746009827,-0.13880954682826996,0.8011547327041626
2022-10-26,5.827143,0.0,20.54541,15.377909,11.110879,234.68951,117.24225,13.417278,,,
2022-10-27,4.1585717,0.0,19.380726,12.800247,8.939271,234.68951,117.24225,13.417278,0.28530722856521606,-0.12609541416168213,0.8033672571182251
2022-10-28,3.604286,0.0,18.873417,12.769394,8.336809,234.68951,117.24225,13.417278,0.25030186772346497,-0.0936608761548996,0.6717333197593689
2022-10-29,4.687143,0.0,20.639196,13.818757,8.7336855,234.68951,117.24225,13.417278,0.2250266969203949,-0.08530426770448685,0.5829542279243469
2022-10-30,4.5542855,0.0,20.328691,13.956941,8.77461,234.68951,117.24225,13.417278,0.24337583780288696,-0.09295199066400528,0.6464924216270447
2022-10-31,3.957143,0.0,20.134674,13.050073,7.7778063,234.68951,117.24225,13.417278,0.27744409441947937,-0.1169799342751503,0.773004412651062
2022-11-01,0.90714294,0.0,14.864014,10.643731,6.953176,234.68951,117.24225,13.417278,,,
2022-11-02,1.4842857,0.0,16.442074,10.7372055,6.526768,234.68951,117.24225,13.417278,0.2356417328119278,-0.0826292559504509,0.6190462708473206
2022-11-03,2.847143,1.188928,16.28467,12.27217,9.412649,234.68951,117.24225,13.417278,,,
2022-11-04,0.0,22.924603,12.924543,9.89528,5.420109,234.68951,117.24225,13.417278,-0.18609212338924408,0.0742609053850174,-0.31375208497047424
2022-11-05,0.35714284,0.0,17.71652,8.96765,3.0003242,234.68951,117.24225,13.417278,0.3110198676586151,-0.1489599496126175,0.9094082713127136
2022-11-06,0.0,0.0,13.173133,7.029145,3.3506875,234.68951,117.24225,13.417278,,,
2022-11-07,0.0,0.0,14.006971,7.3681016,2.866947,234.68951,117.24225,13.417278,0.27522915601730347,-0.12569968402385712,0.7634795308113098
2022-11-08,0.0,0.0,11.484259,5.3869963,1.7535297,234.68951,117.24225,13.417278,-0.013204758986830711,0.11986212432384491,-0.025349553674459457
2022-11-09,0.0,0.0,11.484259,5.3869963,1.7535297,234.68951,117.24225,13.417278,-0.013204758986830711,0.11986212432384491,-0.025349553674459457
2022-11-10,1.6771429,2.483444,16.839014,9.641008,6.5153174,234.68951,117.24225,13.417278,0.2738252878189087,-0.11187312006950378,0.7608082890510559
2022-11-11,0.0,0.0,13.550937,8.019822,3.5189476,234.68951,117.24225,13.417278,0.25179195404052734,-0.096619613468647,0.675981879234314
2022-11-12,0.0,0.0,13.779738,7.80558,3.1586697,234.68951,117.24225,13.417278,0.23741936683654785,-0.10171352326869965,0.6253869533538818
2022-11-13,0.0,0.0,14.868708,8.930643,3.4121203,234.68951,117.24225,13.417278,0.32509899139404297,-0.15746088325977325,0.9702245593070984
2022-11-14,0.0,3.5687816,12.78969,8.650559,3.585158,234.68951,117.24225,13.417278,,,
2022-11-15,0.0,0.0,10.845399,7.5387955,3.9609377,234.68951,117.24225,13.417278,0.32255682349205017,-0.16935396194458008,0.9590082168579102
2022-11-16,0.0,0.8842632,12.224433,8.608655,5.281299,234.68951,117.24225,13.417278,,,
2022-11-17,0.0,0.032932412,11.411504,7.813747,3.0477166,234.68951,117.24225,13.417278,,,
2022-11-18,0.17428572,0.08356791,16.041645,9.802136,4.3032193,234.68951,117.24225,13.417278,-0.12682105600833893,0.22343535721302032,-0.22420011460781097
2022-11-19,0.0,0.0,12.820563,6.5213737,1.671435,234.68951,117.24225,13.417278,0.30057811737060547,-0.1535017192363739,0.8658427000045776
2022-11-20,0.0,0.0,11.170992,4.1745653,0.53670037,234.68951,117.24225,13.417278,0.31877899169921875,-0.1580175757408142,0.9443210959434509
2022-11-21,0.0,0.70758635,10.079307,3.5574374,-1.7846582,234.68951,117.24225,13.417278,0.31179913878440857,-0.15550951659679413,0.9128959774971008
2022-11-22,0.0,9.880682,10.571517,6.0323167,3.0419319,234.68951,117.24225,13.417278,-0.20751723647117615,0.2655467689037323,-0.34363651275634766
2022-11-23,0.0,0.0,12.542097,5.642633,2.0073984,234.68951,117.24225,13.417278,0.29128241539001465,-0.15317454934120178,0.8274273872375488
2022-11-24,0.0,0.0,10.009306,3.5123675,0.62401026,234.68951,117.24225,13.417278,0.30752435326576233,-0.15980476140975952,0.8941057920455933
2022-11-25,0.0,0.0,10.431221,4.54359,0.77767545,234.68951,117.24225,13.417278,,,
2022-11-26,0.0,0.0,13.182333,4.7562647,1.2799796,234.68951,117.24225,13.417278,0.28161296248435974,-0.15172134339809418,0.7895289063453674
2022-11-27,0.0,0.0,7.82328,2.4219844,-2.3302348,234.68951,117.24225,13.417278,0.2620834708213806,-0.12121636420488358,0.7174514532089233
2022-11-28,0.0,0.2434143,4.7854414,2.1729746,-0.3566666,234.68951,117.24225,13.417278,,,
2022-11-29,0.0,2.7145088,4.663909,3.3822563,1.8890318,234.68951,117.24225,13.417278,-0.18331559002399445,0.2439146637916565,-0.30973437428474426
2022-11-30,0.0,0.0,7.5657344,3.1528075,0.04063911,234.68951,117.24225,13.417278,0.0404261089861393,0.13242532312870026,0.08605014532804489
2022-12-01,0.0,0.0,8.514242,3.0956829,-0.058091868,234.68951,117.24225,13.417278,0.27688270807266235,-0.15057094395160675,0.7714242339134216
2022-12-02,0.0,1.9777931,5.722618,3.8259113,2.3000968,234.68951,117.24225,13.417278,,,
2022-12-03,0.0,0.1255587,6.9263177,4.3328238,2.1497705,234.68951,117.24225,13.417278,-0.1811685413122177,0.26047393679618835,-0.30657467246055603
2022-12-04,0.0,7.0297956,6.0195127,5.4876227,3.8522797,234.68951,117.24225,13.417278,,,
2022-12-05,0.0,10.770417,8.422331,6.7599063,4.58653,234.68951,117.24225,13.417278,,,
2022-12-06,0.0,0.0,7.3345103,2.7437282,-0.2891337,234.68951,117.24225,13.417278,0.2712154984474182,-0.1280488669872284,0.7503600120544434
2022-12-07,0.0,0.0,7.251011,0.58012515,-2.210024,234.68951,117.24225,13.417278,0.13682608306407928,-0.044032517820596695,0.32526034116744995
2022-12-08,0.0,0.0,5.2220917,-0.1277392,-3.8288043,234.68951,117.24225,13.417278,0.24012088775634766,-0.08924371004104614,0.6375055313110352
2022-12-09,0.0,8.753882,1.7510878,0.3722323,-0.2093546,234.68951,117.24225,13.417278,,,
2022-12-10,0.0,0.6792701,4.504412,2.6746066,1.1119158,234.68951,117.24225,13.417278,,,
2022-12-11,0.0,0.0,7.226725,4.3068337,-0.42440534,234.68951,117.24225,13.417278,,,
2022-12-12,0.0,0.0,1.0292213,-2.692259,-6.104579,234.68951,117.24225,13.417278,0.21831513941287994,-0.10482192784547806,0.5644823312759399
2022-12-13,0.0,0.0,0.008597568,-2.1924033,-6.2749343,234.68951,117.24225,13.417278,,,
2022-12-14,0.0,0.0,2.9624984,-0.7098338,-3.6873925,234.68951,117.24225,13.417278,,,
2022-12-15,0.0,5.983051,2.113531,-1.5028995,-4.37452,234.68951,117.24225,13.417278,,,
2022-12-16,0.0,6.6049666,2.5558393,1.4329035,-0.07515973,234.68951,117.24225,13.417278,,,
2022-12-17,0.0,0.0,8.305053,3.4607697,-1.3166752,234.68951,117.24225,13.417278,-0.20216317474842072,0.21428997814655304,-0.3361927568912506
2022-12-18,0.0,0.0,3.351072,-1.1915447,-4.238355,234.68951,117.24225,13.417278,-0.18706975877285004,0.21357272565364838,-0.31503239274024963
2022-12-19,0.0,0.0,3.171196,-0.611416,-2.9536529,234.68951,117.24225,13.417278,-0.19243720173835754,0.265422523021698,-0.32267501950263977
2022-12-20,0.0,0.0,3.5215054,-0.82222456,-3.3056455,234.68951,117.24225,13.417278,-0.1959443986415863,0.2568325400352478,-0.32759368419647217
2022-12-21,0.0,0.0,5.1876006,1.3520089,-0.44132763,234.68951,117.24225,13.417278,,,
2022-12-22,0.0,0.0,7.1450415,3.365561,-0.02015893,234.68951,117.24225,13.417278,,,
2022-12-23,0.0,0.0,7.6172757,2.755495,-0.7044281,234.68951,117.24225,13.417278,,,
2022-12-24,0.0,0.0,8.0544815,3.2085438,-0.17619684,234.68951,117.24225,13.417278,,,
2022-12-25,0.0,0.0,7.519878,1.8814617,-1.8056146,234.68951,117.24225,13.417278,0.1037437692284584,5.9461643104441464e-05,0.2383924424648285
2022-12-26,0.0,0.0012348766,7.508277,5.228947,3.6026375,234.68951,117.24225,13.417278,,,
2022-12-27,0.0,0.0,11.41284,4.662087,2.3886528,234.68951,117.24225,13.417278,0.1087726503610611,0.008855669759213924,0.24650700390338898
2022-12-28,0.0,0.0,5.9710355,2.1339276,0.44409785,234.68951,117.24225,13.417278,,,
2022-12-29,0.0,0.0,6.090785,2.0231903,0.6412579,234.68951,117.24225,13.417278,,,
2022-12-30,0.0,0.059191395,6.178758,3.9272997,2.0447972,234.68951,117.24225,13.417278,,,
2022-12-31,0.0,0.0,10.6035185,6.3897376,3.237297,234.68951,117.24225,13.417278,-0.0014599288115277886,0.06424698978662491,-0.0008482260163873434
